Experiment;Participant;Block;Triallist;Trial;Mapping;Stimulus;Accuracy;Correct_Key;Actual_Key;RT
Sizeloc1b;22;2;Blocklist1;42;incompatible;small;1;right;right;381
Sizeloc1b;22;2;Blocklist1;43;incompatible;small;1;right;right;441
Sizeloc1b;22;2;Blocklist1;44;incompatible;large;1;left;left;371
Sizeloc1b;22;2;Blocklist1;45;incompatible;large;1;left;left;488
Sizeloc1b;22;2;Blocklist1;46;incompatible;small;1;right;right;368
Sizeloc1b;22;2;Blocklist1;47;incompatible;small;1;right;right;428
Sizeloc1b;22;2;Blocklist1;48;incompatible;small;1;right;right;590
Sizeloc1b;22;2;Blocklist1;49;incompatible;large;1;left;left;362
Sizeloc1b;22;2;Blocklist1;50;incompatible;small;1;right;right;375
Sizeloc1b;22;2;Blocklist1;51;incompatible;large;1;left;left;483
Sizeloc1b;22;2;Blocklist1;52;incompatible;large;1;left;left;452
Sizeloc1b;22;2;Blocklist1;53;incompatible;large;1;left;left;421
Sizeloc1b;22;2;Blocklist1;54;incompatible;large;1;left;left;392
Sizeloc1b;22;2;Blocklist1;55;incompatible;large;1;left;left;300
Sizeloc1b;22;2;Blocklist1;56;incompatible;large;1;left;left;323
Sizeloc1b;22;2;Blocklist1;57;incompatible;small;1;right;right;362
Sizeloc1b;22;2;Blocklist1;58;incompatible;large;1;left;left;463
Sizeloc1b;22;2;Blocklist1;59;incompatible;small;1;right;right;464
Sizeloc1b;22;2;Blocklist1;60;incompatible;small;1;right;right;353
Sizeloc1b;22;3;Blocklist1;1;compatible;large;1;right;right;330
Sizeloc1b;22;3;Blocklist1;2;compatible;large;1;right;right;264
Sizeloc1b;22;3;Blocklist1;3;compatible;small;0;left;right;337
Sizeloc1b;22;3;Blocklist1;4;compatible;small;1;left;left;511
Sizeloc1b;22;3;Blocklist1;5;compatible;large;1;right;right;470
Sizeloc1b;22;3;Blocklist1;6;compatible;small;1;left;left;446
Sizeloc1b;22;3;Blocklist1;7;compatible;small;1;left;left;408
Sizeloc1b;22;3;Blocklist1;8;compatible;large;1;right;right;379
Sizeloc1b;22;3;Blocklist1;9;compatible;small;1;left;left;359
Sizeloc1b;22;3;Blocklist1;10;compatible;large;1;right;right;364
Sizeloc1b;22;3;Blocklist1;11;compatible;large;1;right;right;417
Sizeloc1b;22;3;Blocklist1;12;compatible;small;1;left;left;332
Sizeloc1b;22;3;Blocklist1;13;compatible;large;1;right;right;322
Sizeloc1b;22;3;Blocklist1;14;compatible;large;1;right;right;321
Sizeloc1b;22;3;Blocklist1;15;compatible;large;1;right;right;424
Sizeloc1b;22;3;Blocklist1;16;compatible;small;1;left;left;426
Sizeloc1b;22;3;Blocklist1;17;compatible;large;1;right;right;444
Sizeloc1b;22;3;Blocklist1;18;compatible;small;1;left;left;518
Sizeloc1b;22;3;Blocklist1;19;compatible;small;0;left;right;589
Sizeloc1b;22;3;Blocklist1;20;compatible;small;1;left;left;833
Sizeloc1b;22;4;Blocklist1;1;compatible;large;1;right;right;373
Sizeloc1b;22;4;Blocklist1;2;compatible;small;1;left;left;449
Sizeloc1b;22;4;Blocklist1;3;compatible;large;1;right;right;499
Sizeloc1b;22;4;Blocklist1;4;compatible;large;1;right;right;314
Sizeloc1b;22;4;Blocklist1;5;compatible;large;1;right;right;257
Sizeloc1b;22;4;Blocklist1;6;compatible;large;1;right;right;298
Sizeloc1b;22;4;Blocklist1;7;compatible;small;1;left;left;434
Sizeloc1b;22;4;Blocklist1;8;compatible;small;0;left;right;260
Sizeloc1b;22;4;Blocklist1;9;compatible;small;0;left;right;565
Sizeloc1b;22;4;Blocklist1;10;compatible;large;0;right;left;434
Sizeloc1b;22;4;Blocklist1;11;compatible;small;1;left;left;645
Sizeloc1b;22;4;Blocklist1;12;compatible;small;1;left;left;382
Sizeloc1b;22;4;Blocklist1;13;compatible;small;1;left;left;475
Sizeloc1b;22;4;Blocklist1;14;compatible;small;1;left;left;355
Sizeloc1b;22;4;Blocklist1;15;compatible;large;1;right;right;448
Sizeloc1b;22;4;Blocklist1;16;compatible;large;1;right;right;346
Sizeloc1b;22;4;Blocklist1;17;compatible;small;1;left;left;520
Sizeloc1b;22;4;Blocklist1;18;compatible;large;1;right;right;326
Sizeloc1b;22;4;Blocklist1;19;compatible;large;1;right;right;356
Sizeloc1b;22;4;Blocklist1;20;compatible;large;1;right;right;249
Sizeloc1b;22;4;Blocklist1;21;compatible;large;1;right;right;363
Sizeloc1b;22;4;Blocklist1;22;compatible;small;1;left;left;400
Sizeloc1b;22;4;Blocklist1;23;compatible;small;1;left;left;387
Sizeloc1b;22;4;Blocklist1;24;compatible;large;1;right;right;336
Sizeloc1b;22;4;Blocklist1;25;compatible;large;0;right;left;310
Sizeloc1b;22;4;Blocklist1;26;compatible;large;1;right;right;501
Sizeloc1b;22;4;Blocklist1;27;compatible;small;0;left;right;237
Sizeloc1b;22;4;Blocklist1;28;compatible;small;1;left;left;566
Sizeloc1b;22;4;Blocklist1;29;compatible;large;1;right;right;259
Sizeloc1b;22;4;Blocklist1;30;compatible;small;1;left;left;420
Sizeloc1b;22;4;Blocklist1;31;compatible;large;1;right;right;343
Sizeloc1b;22;4;Blocklist1;32;compatible;small;1;left;left;557
Sizeloc1b;22;4;Blocklist1;33;compatible;small;0;left;right;322
Sizeloc1b;22;4;Blocklist1;34;compatible;large;1;right;right;928
Sizeloc1b;22;4;Blocklist1;35;compatible;small;1;left;left;471
Sizeloc1b;22;4;Blocklist1;36;compatible;large;1;right;right;351
Sizeloc1b;22;4;Blocklist1;37;compatible;large;1;right;right;388
Sizeloc1b;22;4;Blocklist1;38;compatible;large;1;right;right;328
Sizeloc1b;22;4;Blocklist1;39;compatible;small;0;left;right;278
Sizeloc1b;22;4;Blocklist1;40;compatible;small;1;left;left;711
Sizeloc1b;22;4;Blocklist1;41;compatible;small;1;left;left;486
Sizeloc1b;22;4;Blocklist1;42;compatible;small;1;left;left;558
Sizeloc1b;22;4;Blocklist1;43;compatible;large;1;right;right;291
Sizeloc1b;22;4;Blocklist1;44;compatible;small;1;left;left;411
Sizeloc1b;22;4;Blocklist1;45;compatible;small;1;left;left;430
Sizeloc1b;22;4;Blocklist1;46;compatible;small;1;left;left;320
Sizeloc1b;22;4;Blocklist1;47;compatible;small;1;left;left;294
Sizeloc1b;22;4;Blocklist1;48;compatible;large;1;right;right;438
Sizeloc1b;22;4;Blocklist1;49;compatible;large;1;right;right;575
Sizeloc1b;22;4;Blocklist1;50;compatible;small;1;left;left;500
Sizeloc1b;22;4;Blocklist1;51;compatible;small;1;left;left;451
Sizeloc1b;22;4;Blocklist1;52;compatible;large;1;right;right;493
Sizeloc1b;22;4;Blocklist1;53;compatible;small;1;left;left;469
Sizeloc1b;22;4;Blocklist1;54;compatible;small;1;left;left;502
Sizeloc1b;22;4;Blocklist1;55;compatible;large;1;right;right;317
Sizeloc1b;22;4;Blocklist1;56;compatible;large;1;right;right;380
Sizeloc1b;22;4;Blocklist1;57;compatible;small;1;left;left;465
Sizeloc1b;22;4;Blocklist1;58;compatible;large;1;right;right;370
Sizeloc1b;22;4;Blocklist1;59;compatible;large;1;right;right;447
Sizeloc1b;22;4;Blocklist1;60;compatible;large;1;right;right;288
Sizeloc1a;23;1;Blocklist1;1;compatible;small;0;left;right;480
Sizeloc1a;23;1;Blocklist1;2;compatible;large;1;right;right;384
Sizeloc1a;23;1;Blocklist1;3;compatible;small;1;left;left;356
Sizeloc1a;23;1;Blocklist1;4;compatible;large;1;right;right;297
Sizeloc1a;23;1;Blocklist1;5;compatible;large;1;right;right;431
Sizeloc1a;23;1;Blocklist1;6;compatible;large;1;right;right;329
Sizeloc1a;23;1;Blocklist1;7;compatible;large;1;right;right;343
Sizeloc1a;23;1;Blocklist1;8;compatible;small;1;left;left;333
Sizeloc1a;23;1;Blocklist1;9;compatible;small;0;left;right;347
Sizeloc1a;23;1;Blocklist1;10;compatible;small;1;left;left;417
Sizeloc1a;23;2;Blocklist1;1;compatible;large;1;right;right;354
Sizeloc1a;23;2;Blocklist1;2;compatible;small;1;left;left;344
Sizeloc1a;23;2;Blocklist1;3;compatible;large;1;right;right;318
Sizeloc1a;23;2;Blocklist1;4;compatible;small;1;left;left;285
Sizeloc1a;23;2;Blocklist1;5;compatible;large;1;right;right;293
Sizeloc1a;23;2;Blocklist1;6;compatible;large;1;right;right;228
Sizeloc1a;23;2;Blocklist1;7;compatible;large;1;right;right;263
Sizeloc1a;23;2;Blocklist1;8;compatible;large;1;right;right;240
Sizeloc1a;23;2;Blocklist1;9;compatible;small;1;left;left;361
Sizeloc1a;23;2;Blocklist1;10;compatible;large;1;right;right;270
Sizeloc1a;23;2;Blocklist1;11;compatible;large;1;right;right;335
Sizeloc1a;23;2;Blocklist1;12;compatible;large;1;right;right;253
Sizeloc1a;23;2;Blocklist1;13;compatible;large;1;right;right;303
Sizeloc1a;23;2;Blocklist1;14;compatible;large;1;right;right;238
Sizeloc1a;23;2;Blocklist1;15;compatible;small;0;left;right;248
Sizeloc1a;23;2;Blocklist1;16;compatible;small;1;left;left;346
Sizeloc1a;23;2;Blocklist1;17;compatible;small;1;left;left;383
Sizeloc1a;23;2;Blocklist1;18;compatible;large;1;right;right;276
Sizeloc1a;23;2;Blocklist1;19;compatible;large;1;right;right;292
Sizeloc1a;23;2;Blocklist1;20;compatible;large;1;right;right;259
Sizeloc1a;23;2;Blocklist1;21;compatible;small;1;left;left;316
Sizeloc1a;23;2;Blocklist1;22;compatible;large;1;right;right;275
Sizeloc1a;23;2;Blocklist1;23;compatible;small;1;left;left;308
Sizeloc1a;23;2;Blocklist1;24;compatible;small;1;left;left;306
Sizeloc1a;23;2;Blocklist1;25;compatible;large;1;right;right;265
Sizeloc1a;23;2;Blocklist1;26;compatible;small;1;left;left;322
Sizeloc1a;23;2;Blocklist1;27;compatible;large;1;right;right;297
Sizeloc1a;23;2;Blocklist1;28;compatible;small;1;left;left;280
Sizeloc1a;23;2;Blocklist1;29;compatible;small;0;left;right;248
Sizeloc1a;23;2;Blocklist1;30;compatible;large;1;right;right;282
Sizeloc1a;23;2;Blocklist1;31;compatible;small;1;left;left;282
Sizeloc1a;23;2;Blocklist1;32;compatible;small;1;left;left;323
Sizeloc1a;23;2;Blocklist1;33;compatible;small;1;left;left;289
Sizeloc1a;23;2;Blocklist1;34;compatible;small;1;left;left;312
Sizeloc1a;23;2;Blocklist1;35;compatible;small;1;left;left;303
Sizeloc1a;23;2;Blocklist1;36;compatible;small;1;left;left;255
Sizeloc1a;23;2;Blocklist1;37;compatible;large;1;right;right;360
Sizeloc1a;23;2;Blocklist1;38;compatible;small;1;left;left;325
Sizeloc1a;23;2;Blocklist1;39;compatible;small;1;left;left;323
Sizeloc1a;23;2;Blocklist1;40;compatible;small;1;left;left;337
Sizeloc1a;23;2;Blocklist1;41;compatible;large;1;right;right;376
Sizeloc1a;23;2;Blocklist1;42;compatible;small;1;left;left;316
Sizeloc1a;23;2;Blocklist1;43;compatible;small;1;left;left;371
Sizeloc1a;23;2;Blocklist1;44;compatible;small;1;left;left;280
Sizeloc1a;23;2;Blocklist1;45;compatible;large;1;right;right;360
Sizeloc1a;23;2;Blocklist1;46;compatible;large;1;right;right;309
Sizeloc1a;23;2;Blocklist1;47;compatible;small;1;left;left;340
Sizeloc1a;23;2;Blocklist1;48;compatible;large;1;right;right;370
Sizeloc1a;23;2;Blocklist1;49;compatible;large;1;right;right;343
Sizeloc1a;23;2;Blocklist1;50;compatible;large;1;right;right;284
Sizeloc1a;23;2;Blocklist1;51;compatible;small;1;left;left;348
Sizeloc1a;23;2;Blocklist1;52;compatible;large;1;right;right;418
Sizeloc1a;23;2;Blocklist1;53;compatible;small;1;left;left;364
Sizeloc1a;23;2;Blocklist1;54;compatible;large;1;right;right;353
Sizeloc1a;23;2;Blocklist1;55;compatible;large;1;right;right;327
Sizeloc1a;23;2;Blocklist1;56;compatible;small;1;left;left;357
Sizeloc1a;23;2;Blocklist1;57;compatible;small;1;left;left;298
Sizeloc1a;23;2;Blocklist1;58;compatible;small;1;left;left;306
Sizeloc1a;23;2;Blocklist1;59;compatible;large;1;right;right;329
Sizeloc1a;23;2;Blocklist1;60;compatible;large;1;right;right;271
Sizeloc1a;23;3;Blocklist1;1;incompatible;small;1;right;right;640
Sizeloc1a;23;3;Blocklist1;2;incompatible;large;1;left;left;362
Sizeloc1a;23;3;Blocklist1;3;incompatible;large;1;left;left;335
Sizeloc1a;23;3;Blocklist1;4;incompatible;small;1;right;right;373
Sizeloc1a;23;3;Blocklist1;5;incompatible;small;1;right;right;393
Sizeloc1a;23;3;Blocklist1;6;incompatible;small;1;right;right;309
Sizeloc1a;23;3;Blocklist1;7;incompatible;small;1;right;right;299
Sizeloc1a;23;3;Blocklist1;8;incompatible;small;0;right;left;299
Sizeloc1a;23;3;Blocklist1;9;incompatible;small;1;right;right;307
Sizeloc1a;23;3;Blocklist1;10;incompatible;large;1;left;left;266
Sizeloc1a;23;3;Blocklist1;11;incompatible;small;1;right;right;403
Sizeloc1a;23;3;Blocklist1;12;incompatible;large;1;left;left;382
Sizeloc1a;23;3;Blocklist1;13;incompatible;large;1;left;left;322
Sizeloc1a;23;3;Blocklist1;14;incompatible;large;1;left;left;289
Sizeloc1a;23;3;Blocklist1;15;incompatible;large;1;left;left;280
Sizeloc1a;23;3;Blocklist1;16;incompatible;large;1;left;left;241
Sizeloc1a;23;3;Blocklist1;17;incompatible;small;1;right;right;370
Sizeloc1a;23;3;Blocklist1;18;incompatible;large;1;left;left;343
Sizeloc1a;23;3;Blocklist1;19;incompatible;large;1;left;left;253
Sizeloc1a;23;3;Blocklist1;20;incompatible;small;0;right;left;214
Sizeloc1a;23;4;Blocklist1;1;incompatible;small;1;right;right;515
Sizeloc1a;23;4;Blocklist1;2;incompatible;small;1;right;right;322
Sizeloc1a;23;4;Blocklist1;3;incompatible;small;1;right;right;288
Sizeloc1a;23;4;Blocklist1;4;incompatible;large;1;left;left;288
Sizeloc1a;23;4;Blocklist1;5;incompatible;small;1;right;right;359
Sizeloc1a;23;4;Blocklist1;6;incompatible;small;1;right;right;316
Sizeloc1a;23;4;Blocklist1;7;incompatible;large;1;left;left;331
Sizeloc1a;23;4;Blocklist1;8;incompatible;small;1;right;right;321
Sizeloc1a;23;4;Blocklist1;9;incompatible;small;1;right;right;279
Sizeloc1a;23;4;Blocklist1;10;incompatible;large;1;left;left;319
Sizeloc1a;23;4;Blocklist1;11;incompatible;small;0;right;left;294
Sizeloc1a;23;4;Blocklist1;12;incompatible;large;1;left;left;390
Sizeloc1a;23;4;Blocklist1;13;incompatible;large;1;left;left;345
Sizeloc1a;23;4;Blocklist1;14;incompatible;small;1;right;right;327
Sizeloc1a;23;4;Blocklist1;15;incompatible;large;1;left;left;341
Sizeloc1a;23;4;Blocklist1;16;incompatible;small;1;right;right;363
Sizeloc1a;23;4;Blocklist1;17;incompatible;small;1;right;right;288
Sizeloc1a;23;4;Blocklist1;18;incompatible;large;1;left;left;376
Sizeloc1a;23;4;Blocklist1;19;incompatible;large;1;left;left;324
Sizeloc1a;23;4;Blocklist1;20;incompatible;large;1;left;left;306
Sizeloc1a;23;4;Blocklist1;21;incompatible;small;1;right;right;353
Sizeloc1a;23;4;Blocklist1;22;incompatible;small;1;right;right;335
Sizeloc1a;23;4;Blocklist1;23;incompatible;large;1;left;left;309
Sizeloc1a;23;4;Blocklist1;24;incompatible;large;1;left;left;316
Sizeloc1a;23;4;Blocklist1;25;incompatible;large;1;left;left;355
Sizeloc1a;23;4;Blocklist1;26;incompatible;small;0;right;left;264
Sizeloc1a;23;4;Blocklist1;27;incompatible;large;1;left;left;329
Sizeloc1a;23;4;Blocklist1;28;incompatible;small;1;right;right;312
Sizeloc1a;23;4;Blocklist1;29;incompatible;large;1;left;left;319
Sizeloc1a;23;4;Blocklist1;30;incompatible;large;1;left;left;382
Sizeloc1a;23;4;Blocklist1;31;incompatible;small;1;right;right;362
Sizeloc1a;23;4;Blocklist1;32;incompatible;large;1;left;left;431
Sizeloc1a;23;4;Blocklist1;33;incompatible;large;1;left;left;385
Sizeloc1a;23;4;Blocklist1;34;incompatible;large;1;left;left;349
Sizeloc1a;23;4;Blocklist1;35;incompatible;small;1;right;right;371
Sizeloc1a;23;4;Blocklist1;36;incompatible;small;1;right;right;352
Sizeloc1a;23;4;Blocklist1;37;incompatible;large;1;left;left;342
Sizeloc1a;23;4;Blocklist1;38;incompatible;small;1;right;right;435
Sizeloc1a;23;4;Blocklist1;39;incompatible;large;1;left;left;309
Sizeloc1a;23;4;Blocklist1;40;incompatible;large;1;left;left;340
Sizeloc1a;23;4;Blocklist1;41;incompatible;small;1;right;right;322
Sizeloc1a;23;4;Blocklist1;42;incompatible;small;1;right;right;344
Sizeloc1a;23;4;Blocklist1;43;incompatible;large;1;left;left;262
Sizeloc1a;23;4;Blocklist1;44;incompatible;small;1;right;right;391
Sizeloc1a;23;4;Blocklist1;45;incompatible;large;1;left;left;346
Sizeloc1a;23;4;Blocklist1;46;incompatible;small;1;right;right;272
Sizeloc1a;23;4;Blocklist1;47;incompatible;large;1;left;left;304
Sizeloc1a;23;4;Blocklist1;48;incompatible;large;1;left;left;319
Sizeloc1a;23;4;Blocklist1;49;incompatible;small;1;right;right;294
Sizeloc1a;23;4;Blocklist1;50;incompatible;large;1;left;left;334
Sizeloc1a;23;4;Blocklist1;51;incompatible;small;1;right;right;316
Sizeloc1a;23;4;Blocklist1;52;incompatible;small;1;right;right;275
Sizeloc1a;23;4;Blocklist1;53;incompatible;small;1;right;right;347
Sizeloc1a;23;4;Blocklist1;54;incompatible;small;1;right;right;217
Sizeloc1a;23;4;Blocklist1;55;incompatible;large;1;left;left;300
Sizeloc1a;23;4;Blocklist1;56;incompatible;large;1;left;left;299
Sizeloc1a;23;4;Blocklist1;57;incompatible;small;1;right;right;315
Sizeloc1a;23;4;Blocklist1;58;incompatible;large;1;left;left;282
Sizeloc1a;23;4;Blocklist1;59;incompatible;large;1;left;left;298
Sizeloc1a;23;4;Blocklist1;60;incompatible;small;1;right;right;322
Sizeloc1b;24;1;Blocklist1;1;incompatible;large;0;left;right;686
Sizeloc1b;24;1;Blocklist1;2;incompatible;small;1;right;right;1494
Sizeloc1b;24;1;Blocklist1;3;incompatible;large;1;left;left;726
Sizeloc1b;24;1;Blocklist1;4;incompatible;small;0;right;none;0
Sizeloc1b;24;1;Blocklist1;5;incompatible;small;1;right;right;1279
Sizeloc1b;24;1;Blocklist1;6;incompatible;large;1;left;left;327
Sizeloc1b;24;1;Blocklist1;7;incompatible;large;1;left;left;638
Sizeloc1b;24;1;Blocklist1;8;incompatible;small;1;right;right;415
Sizeloc1b;24;1;Blocklist1;9;incompatible;large;1;left;left;386
Sizeloc1b;24;1;Blocklist1;10;incompatible;small;0;right;left;375
Sizeloc1b;24;2;Blocklist1;1;incompatible;large;1;left;left;476
Sizeloc1b;24;2;Blocklist1;2;incompatible;small;1;right;right;413
Sizeloc1b;24;2;Blocklist1;3;incompatible;small;1;right;right;527
Sizeloc1b;24;2;Blocklist1;4;incompatible;large;1;left;left;334
Sizeloc1b;24;2;Blocklist1;5;incompatible;large;1;left;left;436
Sizeloc1b;24;2;Blocklist1;6;incompatible;large;1;left;left;406
Sizeloc1b;24;2;Blocklist1;7;incompatible;large;1;left;left;393
Sizeloc1b;24;2;Blocklist1;8;incompatible;large;1;left;left;284
Sizeloc1b;24;2;Blocklist1;9;incompatible;large;1;left;left;485
Sizeloc1b;24;2;Blocklist1;10;incompatible;small;1;right;right;429
Sizeloc1b;24;2;Blocklist1;11;incompatible;small;1;right;right;247
Sizeloc1b;24;2;Blocklist1;12;incompatible;small;0;right;left;345
Sizeloc1b;24;2;Blocklist1;13;incompatible;large;1;left;left;518
Sizeloc1b;24;2;Blocklist1;14;incompatible;large;1;left;left;397
Sizeloc1b;24;2;Blocklist1;15;incompatible;large;1;left;left;393
Sizeloc1b;24;2;Blocklist1;16;incompatible;large;1;left;left;349
Sizeloc1b;24;2;Blocklist1;17;incompatible;small;1;right;right;394
Sizeloc1b;24;2;Blocklist1;18;incompatible;large;1;left;left;366
Sizeloc1b;24;2;Blocklist1;19;incompatible;large;1;left;left;475
Sizeloc1b;24;2;Blocklist1;20;incompatible;small;1;right;right;507
Sizeloc1b;24;2;Blocklist1;21;incompatible;small;1;right;right;522
Sizeloc1b;24;2;Blocklist1;22;incompatible;small;1;right;right;297
Sizeloc1b;24;2;Blocklist1;23;incompatible;large;1;left;left;272
Sizeloc1b;24;2;Blocklist1;24;incompatible;large;1;left;left;320
Sizeloc1b;24;2;Blocklist1;25;incompatible;small;1;right;right;839
Sizeloc1b;24;2;Blocklist1;26;incompatible;large;1;left;left;617
Sizeloc1b;24;2;Blocklist1;27;incompatible;small;1;right;right;396
Sizeloc1b;24;2;Blocklist1;28;incompatible;small;1;right;right;639
Sizeloc1b;24;2;Blocklist1;29;incompatible;large;1;left;left;305
Sizeloc1b;24;2;Blocklist1;30;incompatible;small;1;right;right;400
Sizeloc1b;24;2;Blocklist1;31;incompatible;large;1;left;left;331
Sizeloc1b;24;2;Blocklist1;32;incompatible;small;1;right;right;346
Sizeloc1b;24;2;Blocklist1;33;incompatible;small;1;right;right;407
Sizeloc1b;24;2;Blocklist1;34;incompatible;large;1;left;left;546
Sizeloc1b;24;2;Blocklist1;35;incompatible;small;1;right;right;416
Sizeloc1b;24;2;Blocklist1;36;incompatible;large;1;left;left;427
Sizeloc1b;24;2;Blocklist1;37;incompatible;small;1;right;right;365
Sizeloc1b;24;2;Blocklist1;38;incompatible;large;1;left;left;322
Sizeloc1b;24;2;Blocklist1;39;incompatible;small;1;right;right;249
Sizeloc1b;24;2;Blocklist1;40;incompatible;large;0;left;right;330
Sizeloc1b;24;2;Blocklist1;41;incompatible;large;1;left;left;424
Sizeloc1b;24;2;Blocklist1;42;incompatible;small;0;right;left;403
Sizeloc1b;24;2;Blocklist1;43;incompatible;large;1;left;left;518
Sizeloc1b;24;2;Blocklist1;44;incompatible;small;1;right;right;485
Sizeloc1b;24;2;Blocklist1;45;incompatible;large;1;left;left;301
Sizeloc1b;24;2;Blocklist1;46;incompatible;small;1;right;right;341
Sizeloc1b;24;2;Blocklist1;47;incompatible;small;1;right;right;378
Sizeloc1b;24;2;Blocklist1;48;incompatible;large;1;left;left;422
Sizeloc1b;24;2;Blocklist1;49;incompatible;small;1;right;right;361
Sizeloc1b;24;2;Blocklist1;50;incompatible;small;1;right;right;422
Sizeloc1b;24;2;Blocklist1;51;incompatible;small;1;right;right;368
Sizeloc1b;24;2;Blocklist1;52;incompatible;large;1;left;left;429
Sizeloc1b;24;2;Blocklist1;53;incompatible;large;1;left;left;447
Sizeloc1b;24;2;Blocklist1;54;incompatible;small;1;right;right;401
Sizeloc1b;24;2;Blocklist1;55;incompatible;small;1;right;right;349
Sizeloc1b;24;2;Blocklist1;56;incompatible;small;1;right;right;330
Sizeloc1b;24;2;Blocklist1;57;incompatible;large;1;left;left;328
Sizeloc1b;24;2;Blocklist1;58;incompatible;small;1;right;right;447
Sizeloc1b;24;2;Blocklist1;59;incompatible;small;1;right;right;440
Sizeloc1b;24;2;Blocklist1;60;incompatible;large;1;left;left;290
Sizeloc1b;24;3;Blocklist1;1;compatible;large;1;right;right;782
Sizeloc1b;24;3;Blocklist1;2;compatible;small;1;left;left;490
Sizeloc1b;24;3;Blocklist1;3;compatible;small;1;left;left;442
Sizeloc1b;24;3;Blocklist1;4;compatible;large;1;right;right;339
Sizeloc1b;24;3;Blocklist1;5;compatible;large;1;right;right;385
Sizeloc1b;24;3;Blocklist1;6;compatible;large;1;right;right;421
