"Participant","trial_type","trial_number","key_pressed","Response","correctness","RT","logRT","Mapping","expected","Handedness"
2047,"experimental_trials_incompatible",48,"q","left",1,463,6.13772705408623,"incompatible","large","right-handed"
2047,"experimental_trials_incompatible",49,"p","right",1,613,6.41836493593621,"incompatible","small","right-handed"
2047,"experimental_trials_incompatible",50,"q","left",1,699,6.54965074223381,"incompatible","large","right-handed"
2047,"experimental_trials_incompatible",51,"p","right",1,980,6.88755257166462,"incompatible","small","right-handed"
2047,"experimental_trials_incompatible",52,"p","right",1,595,6.38856140554563,"incompatible","small","right-handed"
2047,"experimental_trials_incompatible",53,"p","right",1,449,6.10702288774225,"incompatible","small","right-handed"
2047,"experimental_trials_incompatible",54,"q","left",1,463,6.13772705408623,"incompatible","large","right-handed"
2047,"experimental_trials_incompatible",55,"q","left",1,460,6.13122648948314,"incompatible","large","right-handed"
2047,"experimental_trials_incompatible",56,"q","left",1,391,5.96870755998537,"incompatible","large","right-handed"
2047,"experimental_trials_incompatible",57,"p","right",1,569,6.34388043412633,"incompatible","small","right-handed"
2047,"experimental_trials_incompatible",59,"p","right",1,697,6.54678541076052,"incompatible","small","right-handed"
2047,"experimental_trials_incompatible",60,"q","left",1,562,6.33150184989369,"incompatible","large","right-handed"
2047,"experimental_trials_compatible",1,"p","right",1,649,6.47543271670409,"compatible","large","right-handed"
2047,"experimental_trials_compatible",2,"p","right",1,432,6.06842558824411,"compatible","large","right-handed"
2047,"experimental_trials_compatible",3,"q","left",1,498,6.21060007702465,"compatible","small","right-handed"
2047,"experimental_trials_compatible",4,"p","right",1,476,6.16541785423142,"compatible","large","right-handed"
2047,"experimental_trials_compatible",5,"p","right",1,492,6.19847871649231,"compatible","large","right-handed"
2047,"experimental_trials_compatible",6,"p","right",1,448,6.10479323241498,"compatible","large","right-handed"
2047,"experimental_trials_compatible",7,"q","left",1,496,6.20657592672493,"compatible","small","right-handed"
2047,"experimental_trials_compatible",8,"p","right",1,423,6.04737217904628,"compatible","large","right-handed"
2047,"experimental_trials_compatible",9,"p","right",1,621,6.43133108193348,"compatible","large","right-handed"
2047,"experimental_trials_compatible",10,"p","right",1,468,6.14846829591765,"compatible","large","right-handed"
2047,"experimental_trials_compatible",11,"p","right",1,429,6.06145691892802,"compatible","large","right-handed"
2047,"experimental_trials_compatible",13,"q","left",1,483,6.18001665365257,"compatible","small","right-handed"
2047,"experimental_trials_compatible",14,"q","left",1,443,6.09356977004514,"compatible","small","right-handed"
2047,"experimental_trials_compatible",15,"q","left",1,459,6.12905021006055,"compatible","small","right-handed"
2047,"experimental_trials_compatible",16,"p","right",1,522,6.25766758788264,"compatible","large","right-handed"
2047,"experimental_trials_compatible",17,"q","left",1,451,6.11146733950268,"compatible","small","right-handed"
2047,"experimental_trials_compatible",18,"p","right",1,522,6.25766758788264,"compatible","large","right-handed"
2047,"experimental_trials_compatible",19,"q","left",1,460,6.13122648948314,"compatible","small","right-handed"
2047,"experimental_trials_compatible",20,"q","left",1,498,6.21060007702465,"compatible","small","right-handed"
2047,"experimental_trials_compatible",21,"p","right",1,567,6.34035930372775,"compatible","large","right-handed"
2047,"experimental_trials_compatible",22,"p","right",1,482,6.1779441140506,"compatible","large","right-handed"
2047,"experimental_trials_compatible",23,"p","right",1,508,6.23048144757848,"compatible","large","right-handed"
2047,"experimental_trials_compatible",24,"q","left",1,476,6.16541785423142,"compatible","small","right-handed"
2047,"experimental_trials_compatible",25,"q","left",1,457,6.12468339089421,"compatible","small","right-handed"
2047,"experimental_trials_compatible",26,"p","right",1,487,6.18826412308259,"compatible","large","right-handed"
2047,"experimental_trials_compatible",27,"q","left",1,460,6.13122648948314,"compatible","small","right-handed"
2047,"experimental_trials_compatible",28,"p","right",1,454,6.11809719804135,"compatible","large","right-handed"
2047,"experimental_trials_compatible",29,"p","right",1,486,6.18620862390049,"compatible","large","right-handed"
2047,"experimental_trials_compatible",30,"q","left",1,479,6.17170059741091,"compatible","small","right-handed"
2047,"experimental_trials_compatible",31,"p","right",1,505,6.22455842927536,"compatible","large","right-handed"
2047,"experimental_trials_compatible",32,"p","right",1,507,6.22851100359118,"compatible","large","right-handed"
2047,"experimental_trials_compatible",33,"q","left",1,540,6.29156913955832,"compatible","small","right-handed"
2047,"experimental_trials_compatible",34,"q","left",1,452,6.11368217983223,"compatible","small","right-handed"
2047,"experimental_trials_compatible",35,"p","right",1,494,6.20253551718792,"compatible","large","right-handed"
2047,"experimental_trials_compatible",36,"q","left",1,456,6.12249280951439,"compatible","small","right-handed"
2047,"experimental_trials_compatible",37,"p","right",1,493,6.20050917404269,"compatible","large","right-handed"
2047,"experimental_trials_compatible",38,"p","right",1,608,6.41017488196617,"compatible","large","right-handed"
2047,"experimental_trials_compatible",39,"p","right",1,511,6.2363695902037,"compatible","large","right-handed"
2047,"experimental_trials_compatible",40,"p","right",1,515,6.24416690066374,"compatible","large","right-handed"
2047,"experimental_trials_compatible",41,"q","left",1,484,6.18208490671663,"compatible","small","right-handed"
2047,"experimental_trials_compatible",42,"q","left",1,443,6.09356977004514,"compatible","small","right-handed"
2047,"experimental_trials_compatible",43,"q","left",1,440,6.08677472691231,"compatible","small","right-handed"
2047,"experimental_trials_compatible",44,"q","left",1,413,6.02344759296103,"compatible","small","right-handed"
2047,"experimental_trials_compatible",45,"q","left",1,370,5.91350300563827,"compatible","small","right-handed"
2047,"experimental_trials_compatible",46,"q","left",1,340,5.82894561761021,"compatible","small","right-handed"
2047,"experimental_trials_compatible",47,"q","left",1,396,5.98141421125448,"compatible","small","right-handed"
2047,"experimental_trials_compatible",48,"p","right",1,443,6.09356977004514,"compatible","large","right-handed"
2047,"experimental_trials_compatible",49,"p","right",1,426,6.05443934626937,"compatible","large","right-handed"
2047,"experimental_trials_compatible",50,"p","right",1,518,6.24997524225948,"compatible","large","right-handed"
2047,"experimental_trials_compatible",51,"q","left",1,507,6.22851100359118,"compatible","small","right-handed"
2047,"experimental_trials_compatible",52,"q","left",1,438,6.08221891037645,"compatible","small","right-handed"
2047,"experimental_trials_compatible",53,"q","left",1,443,6.09356977004514,"compatible","small","right-handed"
2047,"experimental_trials_compatible",54,"q","left",1,344,5.8406416573734,"compatible","small","right-handed"
2047,"experimental_trials_compatible",56,"q","left",1,621,6.43133108193348,"compatible","small","right-handed"
2047,"experimental_trials_compatible",57,"p","right",1,567,6.34035930372775,"compatible","large","right-handed"
2047,"experimental_trials_compatible",58,"p","right",1,577,6.3578422665081,"compatible","large","right-handed"
2047,"experimental_trials_compatible",59,"q","left",1,453,6.11589212548303,"compatible","small","right-handed"
2047,"experimental_trials_compatible",60,"q","left",1,459,6.12905021006055,"compatible","small","right-handed"
2046,"experimental_trials_incompatible",1,"p","right",1,458,6.12686918411419,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",2,"q","left",1,543,6.29710931993394,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",3,"p","right",1,435,6.07534603108868,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",4,"p","right",1,365,5.89989735358249,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",5,"q","left",1,486,6.18620862390049,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",6,"p","right",1,447,6.10255859461357,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",7,"q","left",1,424,6.04973345523196,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",9,"p","right",1,485,6.18414889093748,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",10,"q","left",1,372,5.91889385427315,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",11,"p","right",1,490,6.19440539110467,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",12,"q","left",1,460,6.13122648948314,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",13,"p","right",1,423,6.04737217904628,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",14,"q","left",1,401,5.99396142730657,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",16,"q","left",1,470,6.1527326947041,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",17,"p","right",1,527,6.26720054854136,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",18,"p","right",1,404,6.00141487796115,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",19,"q","left",1,386,5.95583736946483,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",20,"p","right",1,422,6.04500531403601,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",21,"q","left",1,440,6.08677472691231,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",22,"q","left",1,432,6.06842558824411,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",23,"p","right",1,461,6.13339804299665,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",24,"q","left",1,478,6.16961073249146,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",25,"p","right",1,457,6.12468339089421,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",26,"q","left",1,424,6.04973345523196,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",27,"p","right",1,484,6.18208490671663,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",28,"q","left",1,464,6.13988455222626,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",29,"p","right",1,499,6.21260609575152,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",30,"p","right",1,454,6.11809719804135,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",31,"p","right",1,426,6.05443934626937,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",32,"q","left",1,487,6.18826412308259,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",33,"q","left",1,544,6.29894924685594,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",34,"q","left",1,774,6.65157187358973,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",35,"q","left",1,430,6.06378520868761,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",37,"p","right",1,521,6.25575004175337,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",38,"q","left",1,667,6.50279004591562,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",39,"q","left",1,486,6.18620862390049,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",40,"q","left",1,439,6.08449941307517,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",41,"p","right",1,504,6.22257626807137,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",42,"q","left",1,454,6.11809719804135,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",43,"p","right",1,609,6.4118182677099,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",44,"p","right",1,367,5.90536184805457,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",45,"p","right",1,471,6.15485809401642,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",46,"p","right",1,393,5.97380961186926,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",47,"p","right",1,482,6.1779441140506,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",48,"p","right",1,457,6.12468339089421,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",49,"q","left",1,385,5.95324333428778,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",50,"q","left",1,514,6.24222326545517,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",51,"q","left",1,540,6.29156913955832,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",52,"p","right",1,471,6.15485809401642,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",53,"p","right",1,410,6.01615715969835,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",54,"q","left",1,537,6.28599809450886,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",55,"p","right",1,504,6.22257626807137,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",56,"q","left",1,436,6.07764224334903,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",57,"q","left",1,438,6.08221891037645,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",58,"p","right",1,470,6.1527326947041,"incompatible","small","right-handed"
2046,"experimental_trials_incompatible",59,"q","left",1,428,6.0591231955818,"incompatible","large","right-handed"
2046,"experimental_trials_incompatible",60,"p","right",1,723,6.58340922215876,"incompatible","small","right-handed"
2046,"experimental_trials_compatible",1,"p","right",1,401,5.99396142730657,"compatible","large","right-handed"
2046,"experimental_trials_compatible",2,"q","left",1,476,6.16541785423142,"compatible","small","right-handed"
2046,"experimental_trials_compatible",3,"p","right",1,331,5.80211837537706,"compatible","large","right-handed"
2046,"experimental_trials_compatible",4,"p","right",1,395,5.97888576490112,"compatible","large","right-handed"
2046,"experimental_trials_compatible",5,"p","right",1,421,6.04263283368238,"compatible","large","right-handed"
2046,"experimental_trials_compatible",6,"q","left",1,483,6.18001665365257,"compatible","small","right-handed"
2046,"experimental_trials_compatible",7,"p","right",1,373,5.92157841964382,"compatible","large","right-handed"
2046,"experimental_trials_compatible",8,"q","left",1,509,6.23244801655052,"compatible","small","right-handed"
2046,"experimental_trials_compatible",9,"p","right",1,320,5.76832099579377,"compatible","large","right-handed"
2046,"experimental_trials_compatible",10,"q","left",1,476,6.16541785423142,"compatible","small","right-handed"
2046,"experimental_trials_compatible",11,"q","left",1,492,6.19847871649231,"compatible","small","right-handed"
2046,"experimental_trials_compatible",12,"q","left",1,544,6.29894924685594,"compatible","small","right-handed"
2046,"experimental_trials_compatible",13,"q","left",1,455,6.12029741895095,"compatible","small","right-handed"
2046,"experimental_trials_compatible",14,"p","right",1,324,5.78074351579233,"compatible","large","right-handed"
2046,"experimental_trials_compatible",15,"q","left",1,419,6.03787091992214,"compatible","small","right-handed"
2046,"experimental_trials_compatible",16,"p","right",1,351,5.86078622346587,"compatible","large","right-handed"
2046,"experimental_trials_compatible",17,"q","left",1,396,5.98141421125448,"compatible","small","right-handed"
2046,"experimental_trials_compatible",18,"p","right",1,298,5.6970934865054,"compatible","large","right-handed"
2046,"experimental_trials_compatible",19,"q","left",1,351,5.86078622346587,"compatible","small","right-handed"
2046,"experimental_trials_compatible",20,"p","right",1,464,6.13988455222626,"compatible","large","right-handed"
2046,"experimental_trials_compatible",21,"p","right",1,413,6.02344759296103,"compatible","large","right-handed"
2046,"experimental_trials_compatible",22,"q","left",1,431,6.06610809010375,"compatible","small","right-handed"
2046,"experimental_trials_compatible",23,"q","left",1,481,6.17586727010576,"compatible","small","right-handed"
2046,"experimental_trials_compatible",24,"p","right",1,386,5.95583736946483,"compatible","large","right-handed"
2046,"experimental_trials_compatible",25,"p","right",1,358,5.8805329864007,"compatible","large","right-handed"
2046,"experimental_trials_compatible",26,"q","left",1,491,6.19644412779452,"compatible","small","right-handed"
2046,"experimental_trials_compatible",27,"q","left",1,459,6.12905021006055,"compatible","small","right-handed"
2046,"experimental_trials_compatible",28,"p","right",1,301,5.70711026474888,"compatible","large","right-handed"
2046,"experimental_trials_compatible",29,"p","right",1,352,5.8636311755981,"compatible","large","right-handed"
2046,"experimental_trials_compatible",30,"q","left",1,398,5.98645200528444,"compatible","small","right-handed"
2046,"experimental_trials_compatible",31,"q","left",1,417,6.0330862217988,"compatible","small","right-handed"
2046,"experimental_trials_compatible",32,"p","right",1,365,5.89989735358249,"compatible","large","right-handed"
2046,"experimental_trials_compatible",33,"q","left",1,437,6.07993319509559,"compatible","small","right-handed"
2046,"experimental_trials_compatible",34,"q","left",1,445,6.09807428216624,"compatible","small","right-handed"
2046,"experimental_trials_compatible",35,"p","right",1,426,6.05443934626937,"compatible","large","right-handed"
2046,"experimental_trials_compatible",36,"p","right",1,474,6.16120732169508,"compatible","large","right-handed"
2046,"experimental_trials_compatible",37,"q","left",1,462,6.13556489108174,"compatible","small","right-handed"
2046,"experimental_trials_compatible",38,"q","left",1,444,6.09582456243222,"compatible","small","right-handed"
2046,"experimental_trials_compatible",39,"p","right",1,440,6.08677472691231,"compatible","large","right-handed"
2046,"experimental_trials_compatible",40,"p","right",1,508,6.23048144757848,"compatible","large","right-handed"
2046,"experimental_trials_compatible",41,"p","right",1,402,5.99645208861902,"compatible","large","right-handed"
2046,"experimental_trials_compatible",42,"p","right",1,414,6.02586597382531,"compatible","large","right-handed"
2046,"experimental_trials_compatible",43,"p","right",1,379,5.93753620508243,"compatible","large","right-handed"
2046,"experimental_trials_compatible",44,"q","left",1,404,6.00141487796115,"compatible","small","right-handed"
2046,"experimental_trials_compatible",45,"p","right",1,404,6.00141487796115,"compatible","large","right-handed"
2046,"experimental_trials_compatible",46,"q","left",1,565,6.33682573114644,"compatible","small","right-handed"
2046,"experimental_trials_compatible",47,"p","right",1,339,5.82600010738045,"compatible","large","right-handed"
2046,"experimental_trials_compatible",48,"p","right",1,542,6.29526600143965,"compatible","large","right-handed"
2046,"experimental_trials_compatible",49,"q","left",1,465,6.14203740558736,"compatible","small","right-handed"
2046,"experimental_trials_compatible",50,"q","left",1,573,6.35088571671474,"compatible","small","right-handed"
2046,"experimental_trials_compatible",51,"q","left",1,461,6.13339804299665,"compatible","small","right-handed"
2046,"experimental_trials_compatible",52,"p","right",1,452,6.11368217983223,"compatible","large","right-handed"
2046,"experimental_trials_compatible",53,"p","right",1,398,5.98645200528444,"compatible","large","right-handed"
2046,"experimental_trials_compatible",54,"p","right",1,467,6.1463292576689,"compatible","large","right-handed"
2046,"experimental_trials_compatible",55,"q","left",1,495,6.20455776256869,"compatible","small","right-handed"
2046,"experimental_trials_compatible",56,"q","left",1,413,6.02344759296103,"compatible","small","right-handed"
2046,"experimental_trials_compatible",57,"p","right",1,388,5.96100533962327,"compatible","large","right-handed"
2046,"experimental_trials_compatible",58,"q","left",1,428,6.0591231955818,"compatible","small","right-handed"
2046,"experimental_trials_compatible",59,"q","left",1,373,5.92157841964382,"compatible","small","right-handed"
2046,"experimental_trials_compatible",60,"q","left",1,489,6.19236248947487,"compatible","small","right-handed"
2045,"experimental_trials_compatible",1,"q","left",1,799,6.68336094576627,"compatible","small","right-handed"
2045,"experimental_trials_compatible",2,"p","right",1,465,6.14203740558736,"compatible","large","right-handed"
2045,"experimental_trials_compatible",3,"q","left",1,457,6.12468339089421,"compatible","small","right-handed"
2045,"experimental_trials_compatible",4,"p","right",1,361,5.88887795833288,"compatible","large","right-handed"
2045,"experimental_trials_compatible",5,"p","right",1,568,6.34212141872115,"compatible","large","right-handed"
2045,"experimental_trials_compatible",6,"p","right",1,479,6.17170059741091,"compatible","large","right-handed"
2045,"experimental_trials_compatible",7,"q","left",1,496,6.20657592672493,"compatible","small","right-handed"
2045,"experimental_trials_compatible",8,"p","right",1,501,6.21660610108486,"compatible","large","right-handed"
2045,"experimental_trials_compatible",9,"q","left",1,512,6.23832462503951,"compatible","small","right-handed"
2045,"experimental_trials_compatible",10,"q","left",1,349,5.85507192220243,"compatible","small","right-handed"
2045,"experimental_trials_compatible",11,"p","right",1,426,6.05443934626937,"compatible","large","right-handed"
2045,"experimental_trials_compatible",12,"q","left",1,441,6.08904487544685,"compatible","small","right-handed"
2045,"experimental_trials_compatible",13,"p","right",1,363,5.89440283426485,"compatible","large","right-handed"
2045,"experimental_trials_compatible",14,"p","right",1,776,6.65415252018322,"compatible","large","right-handed"
2045,"experimental_trials_compatible",15,"q","left",1,417,6.0330862217988,"compatible","small","right-handed"
2045,"experimental_trials_compatible",16,"p","right",1,388,5.96100533962327,"compatible","large","right-handed"
2045,"experimental_trials_compatible",17,"p","right",1,333,5.80814248998044,"compatible","large","right-handed"
2045,"experimental_trials_compatible",18,"q","left",1,349,5.85507192220243,"compatible","small","right-handed"
2045,"experimental_trials_compatible",19,"p","right",1,353,5.8664680569333,"compatible","large","right-handed"
2045,"experimental_trials_compatible",20,"p","right",1,388,5.96100533962327,"compatible","large","right-handed"
2045,"experimental_trials_compatible",21,"q","left",1,352,5.8636311755981,"compatible","small","right-handed"
2045,"experimental_trials_compatible",22,"p","right",1,493,6.20050917404269,"compatible","large","right-handed"
2045,"experimental_trials_compatible",23,"q","left",1,373,5.92157841964382,"compatible","small","right-handed"
2045,"experimental_trials_compatible",24,"p","right",1,495,6.20455776256869,"compatible","large","right-handed"
2045,"experimental_trials_compatible",25,"p","right",1,605,6.40522845803084,"compatible","large","right-handed"
2045,"experimental_trials_compatible",26,"q","left",1,426,6.05443934626937,"compatible","small","right-handed"
2045,"experimental_trials_compatible",27,"p","right",1,392,5.97126183979046,"compatible","large","right-handed"
2045,"experimental_trials_compatible",29,"q","left",1,521,6.25575004175337,"compatible","small","right-handed"
2045,"experimental_trials_compatible",30,"q","left",1,418,6.03548143252476,"compatible","small","right-handed"
2045,"experimental_trials_compatible",31,"p","right",1,347,5.84932477994686,"compatible","large","right-handed"
2045,"experimental_trials_compatible",32,"q","left",1,466,6.14418563412565,"compatible","small","right-handed"
2045,"experimental_trials_compatible",33,"p","right",1,400,5.99146454710798,"compatible","large","right-handed"
2045,"experimental_trials_compatible",34,"q","left",1,464,6.13988455222626,"compatible","small","right-handed"
2045,"experimental_trials_compatible",35,"q","left",1,651,6.47850964220857,"compatible","small","right-handed"
2045,"experimental_trials_compatible",36,"q","left",1,450,6.10924758276437,"compatible","small","right-handed"
2045,"experimental_trials_compatible",37,"p","right",1,618,6.42648845745769,"compatible","large","right-handed"
2045,"experimental_trials_compatible",38,"q","left",1,526,6.26530121273771,"compatible","small","right-handed"
2045,"experimental_trials_compatible",39,"p","right",1,414,6.02586597382531,"compatible","large","right-handed"
2045,"experimental_trials_compatible",40,"q","left",1,381,5.9427993751267,"compatible","small","right-handed"
2045,"experimental_trials_compatible",41,"p","right",1,310,5.73657229747919,"compatible","large","right-handed"
2045,"experimental_trials_compatible",42,"p","right",1,448,6.10479323241498,"compatible","large","right-handed"
2045,"experimental_trials_compatible",43,"q","left",1,465,6.14203740558736,"compatible","small","right-handed"
2045,"experimental_trials_compatible",44,"p","right",1,411,6.01859321449623,"compatible","large","right-handed"
2045,"experimental_trials_compatible",45,"q","left",1,336,5.8171111599632,"compatible","small","right-handed"
2045,"experimental_trials_compatible",46,"p","right",1,427,6.05678401322862,"compatible","large","right-handed"
2045,"experimental_trials_compatible",47,"p","right",1,447,6.10255859461357,"compatible","large","right-handed"
2045,"experimental_trials_compatible",48,"q","left",1,416,6.03068526026126,"compatible","small","right-handed"
2045,"experimental_trials_compatible",49,"q","left",1,508,6.23048144757848,"compatible","small","right-handed"
2045,"experimental_trials_compatible",50,"q","left",1,457,6.12468339089421,"compatible","small","right-handed"
2045,"experimental_trials_compatible",51,"p","right",1,519,6.25190388316589,"compatible","large","right-handed"
2045,"experimental_trials_compatible",52,"q","left",1,377,5.93224518744801,"compatible","small","right-handed"
2045,"experimental_trials_compatible",53,"q","left",1,501,6.21660610108486,"compatible","small","right-handed"
2045,"experimental_trials_compatible",54,"p","right",1,442,6.0913098820777,"compatible","large","right-handed"
2045,"experimental_trials_compatible",55,"q","left",1,426,6.05443934626937,"compatible","small","right-handed"
2045,"experimental_trials_compatible",56,"q","left",1,407,6.00881318544259,"compatible","small","right-handed"
2045,"experimental_trials_compatible",57,"p","right",1,351,5.86078622346587,"compatible","large","right-handed"
2045,"experimental_trials_compatible",58,"p","right",1,492,6.19847871649231,"compatible","large","right-handed"
2045,"experimental_trials_compatible",59,"q","left",1,559,6.3261494731551,"compatible","small","right-handed"
2045,"experimental_trials_compatible",60,"p","right",1,389,5.96357934361845,"compatible","large","right-handed"
2045,"experimental_trials_incompatible",2,"p","right",1,433,6.07073772800249,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",3,"q","left",1,371,5.91620206260743,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",4,"p","right",1,642,6.46458830368996,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",5,"q","left",1,532,6.27664348934164,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",6,"p","right",1,404,6.00141487796115,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",8,"q","left",1,555,6.31896811374643,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",9,"p","right",1,556,6.32076829425058,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",10,"q","left",1,457,6.12468339089421,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",11,"p","right",1,412,6.02102334934953,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",12,"q","left",1,705,6.55819780281227,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",13,"p","right",1,337,5.82008293035236,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",14,"p","right",1,427,6.05678401322862,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",15,"q","left",1,315,5.75257263882563,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",16,"p","right",1,667,6.50279004591562,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",17,"p","right",1,563,6.33327962813969,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",18,"q","left",1,429,6.06145691892802,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",19,"p","right",1,778,6.65672652417839,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",20,"q","left",1,668,6.50428817353665,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",21,"p","right",1,429,6.06145691892802,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",22,"q","left",1,395,5.97888576490112,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",25,"p","right",1,395,5.97888576490112,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",26,"p","right",1,393,5.97380961186926,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",27,"p","right",1,387,5.95842469302978,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",28,"q","left",1,398,5.98645200528444,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",29,"p","right",1,534,6.2803958389602,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",30,"p","right",1,359,5.88332238848828,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",31,"p","right",1,339,5.82600010738045,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",32,"p","right",1,439,6.08449941307517,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",33,"q","left",1,300,5.7037824746562,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",34,"q","left",1,502,6.21860011969173,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",35,"p","right",1,409,6.0137151560428,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",36,"p","right",1,481,6.17586727010576,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",37,"p","right",1,353,5.8664680569333,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",38,"q","left",1,470,6.1527326947041,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",39,"p","right",1,424,6.04973345523196,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",40,"q","left",1,364,5.89715386763674,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",41,"p","right",1,521,6.25575004175337,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",42,"q","left",1,450,6.10924758276437,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",43,"q","left",1,577,6.3578422665081,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",44,"q","left",1,412,6.02102334934953,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",45,"q","left",1,457,6.12468339089421,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",46,"q","left",1,372,5.91889385427315,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",47,"q","left",1,365,5.89989735358249,"incompatible","large","right-handed"
2045,"experimental_trials_incompatible",48,"p","right",1,362,5.89164421182577,"incompatible","small","right-handed"
2045,"experimental_trials_incompatible",49,"q","left",1,362,5.89164421182577,"incompatible","large","right-handed"
